2017-08-22 15:01:55,661 INFO: android_total=88, ios_total=12, android_error=37, ios_error=6
2017-08-23 11:00:49,358 INFO: android_total=70, ios_total=30, android_error=47, ios_error=13
2017-08-23 11:00:50,721 INFO: android_total=85, ios_total=15, android_error=52, ios_error=7
2017-08-23 11:00:52,611 INFO: android_total=92, ios_total=8, android_error=56, ios_error=3
2017-08-23 11:00:54,638 INFO: android_total=89, ios_total=11, android_error=60, ios_error=4
2017-08-23 11:00:58,551 INFO: android_total=87, ios_total=13, android_error=40, ios_error=0
2017-08-23 11:00:59,468 INFO: android_total=88, ios_total=12, android_error=59, ios_error=3
2017-08-23 11:01:00,591 INFO: android_total=84, ios_total=16, android_error=47, ios_error=7
2017-08-23 11:01:02,503 INFO: android_total=92, ios_total=8, android_error=67, ios_error=6
2017-08-23 11:01:06,373 INFO: android_total=88, ios_total=12, android_error=61, ios_error=2
2017-08-23 11:01:08,007 INFO: android_total=18, ios_total=0, android_error=13, ios_error=0
2017-08-23 11:01:08,687 INFO: android_total=78, ios_total=4, android_error=32, ios_error=2
2017-08-23 11:01:10,033 INFO: android_total=81, ios_total=19, android_error=54, ios_error=5
2017-08-23 11:01:11,753 INFO: android_total=85, ios_total=15, android_error=59, ios_error=4
2017-08-23 11:01:13,476 INFO: android_total=91, ios_total=9, android_error=68, ios_error=4
2017-08-23 11:01:14,316 INFO: android_total=84, ios_total=16, android_error=59, ios_error=4
2017-08-23 11:01:15,181 INFO: android_total=89, ios_total=11, android_error=59, ios_error=1
2017-08-23 11:01:15,868 INFO: android_total=85, ios_total=15, android_error=38, ios_error=7
2017-08-23 11:01:16,666 INFO: android_total=86, ios_total=14, android_error=57, ios_error=5
2017-08-23 11:01:17,439 INFO: android_total=85, ios_total=15, android_error=54, ios_error=4
2017-08-23 11:01:18,098 INFO: android_total=82, ios_total=18, android_error=54, ios_error=10
2017-08-23 11:01:18,656 INFO: android_total=20, ios_total=3, android_error=13, ios_error=2
2017-08-23 11:01:19,262 INFO: android_total=69, ios_total=8, android_error=29, ios_error=1
2017-08-23 11:01:20,389 INFO: android_total=88, ios_total=12, android_error=61, ios_error=3
2017-08-23 11:01:20,897 INFO: android_total=67, ios_total=19, android_error=46, ios_error=9
2017-08-23 11:01:21,283 INFO: android_total=42, ios_total=4, android_error=16, ios_error=1
2017-08-23 11:01:32,353 INFO: android_total=69, ios_total=31, android_error=45, ios_error=12
2017-08-23 11:01:32,790 INFO: android_total=85, ios_total=15, android_error=58, ios_error=8
2017-08-23 11:01:33,265 INFO: android_total=92, ios_total=8, android_error=59, ios_error=2
2017-08-23 11:01:33,612 INFO: android_total=92, ios_total=8, android_error=61, ios_error=2
2017-08-23 11:01:34,009 INFO: android_total=84, ios_total=16, android_error=62, ios_error=6
2017-08-23 11:01:34,426 INFO: android_total=88, ios_total=12, android_error=54, ios_error=4
2017-08-23 11:01:34,761 INFO: android_total=92, ios_total=8, android_error=30, ios_error=1
2017-08-23 11:01:35,220 INFO: android_total=85, ios_total=15, android_error=52, ios_error=9
2017-08-23 11:01:35,609 INFO: android_total=90, ios_total=10, android_error=65, ios_error=2
2017-08-23 11:01:35,956 INFO: android_total=68, ios_total=5, android_error=50, ios_error=2
2017-08-23 11:01:36,188 INFO: android_total=27, ios_total=0, android_error=15, ios_error=0
2017-08-23 11:01:37,079 INFO: android_total=78, ios_total=22, android_error=54, ios_error=6
2017-08-23 11:01:37,467 INFO: android_total=84, ios_total=16, android_error=58, ios_error=3
2017-08-23 11:01:37,872 INFO: android_total=87, ios_total=13, android_error=61, ios_error=4
2017-08-23 11:01:38,257 INFO: android_total=90, ios_total=10, android_error=63, ios_error=3
2017-08-23 11:01:38,614 INFO: android_total=90, ios_total=10, android_error=55, ios_error=3
2017-08-23 11:01:38,966 INFO: android_total=88, ios_total=12, android_error=54, ios_error=1
2017-08-23 11:01:39,322 INFO: android_total=79, ios_total=21, android_error=53, ios_error=8
2017-08-23 11:01:39,666 INFO: android_total=86, ios_total=14, android_error=31, ios_error=7
2017-08-23 11:01:39,987 INFO: android_total=90, ios_total=10, android_error=57, ios_error=4
2017-08-23 11:01:40,278 INFO: android_total=67, ios_total=17, android_error=43, ios_error=8
2017-08-23 11:01:40,459 INFO: android_total=14, ios_total=2, android_error=6, ios_error=1
2017-08-23 11:01:41,452 INFO: android_total=85, ios_total=15, android_error=54, ios_error=6
2017-08-23 11:01:41,816 INFO: android_total=83, ios_total=17, android_error=55, ios_error=7
2017-08-23 11:01:42,052 INFO: android_total=28, ios_total=5, android_error=23, ios_error=4
2017-08-23 11:01:42,270 INFO: android_total=35, ios_total=3, android_error=12, ios_error=0
2017-08-23 11:01:54,367 INFO: android_total=71, ios_total=29, android_error=47, ios_error=13
2017-08-23 11:01:54,717 INFO: android_total=86, ios_total=14, android_error=56, ios_error=8
2017-08-23 11:01:55,093 INFO: android_total=90, ios_total=10, android_error=53, ios_error=3
2017-08-23 11:01:55,518 INFO: android_total=90, ios_total=10, android_error=55, ios_error=5
2017-08-23 11:01:55,853 INFO: android_total=88, ios_total=12, android_error=37, ios_error=0
2017-08-23 11:01:56,194 INFO: android_total=86, ios_total=14, android_error=63, ios_error=4
2017-08-23 11:01:56,581 INFO: android_total=87, ios_total=13, android_error=47, ios_error=4
2017-08-23 11:01:56,964 INFO: android_total=87, ios_total=13, android_error=62, ios_error=9
2017-08-23 11:01:57,357 INFO: android_total=91, ios_total=9, android_error=64, ios_error=1
2017-08-23 11:01:57,592 INFO: android_total=13, ios_total=0, android_error=7, ios_error=0
2017-08-23 11:01:57,874 INFO: android_total=82, ios_total=5, android_error=33, ios_error=2
2017-08-23 11:01:58,789 INFO: android_total=81, ios_total=19, android_error=55, ios_error=6
2017-08-23 11:01:59,188 INFO: android_total=84, ios_total=16, android_error=51, ios_error=5
2017-08-23 11:01:59,571 INFO: android_total=87, ios_total=13, android_error=61, ios_error=4
2017-08-23 11:02:00,196 INFO: android_total=91, ios_total=9, android_error=63, ios_error=4
2017-08-23 11:02:00,571 INFO: android_total=88, ios_total=12, android_error=57, ios_error=3
2017-08-23 11:02:00,911 INFO: android_total=85, ios_total=15, android_error=35, ios_error=7
2017-08-23 11:02:01,322 INFO: android_total=85, ios_total=15, android_error=50, ios_error=2
2017-08-23 11:02:01,706 INFO: android_total=77, ios_total=23, android_error=54, ios_error=9
2017-08-23 11:02:02,167 INFO: android_total=88, ios_total=12, android_error=54, ios_error=6
2017-08-23 11:02:02,370 INFO: android_total=17, ios_total=5, android_error=9, ios_error=3
2017-08-23 11:02:02,616 INFO: android_total=71, ios_total=7, android_error=30, ios_error=1
2017-08-23 11:02:03,508 INFO: android_total=87, ios_total=13, android_error=58, ios_error=4
2017-08-23 11:02:03,889 INFO: android_total=88, ios_total=12, android_error=57, ios_error=5
2017-08-23 11:02:04,223 INFO: android_total=55, ios_total=15, android_error=37, ios_error=7
2017-08-23 11:02:04,494 INFO: android_total=50, ios_total=6, android_error=20, ios_error=1
2017-08-23 11:02:17,369 INFO: android_total=68, ios_total=32, android_error=34, ios_error=8
2017-08-23 11:02:17,808 INFO: android_total=84, ios_total=16, android_error=40, ios_error=2
2017-08-23 11:02:18,212 INFO: android_total=71, ios_total=23, android_error=37, ios_error=5
2017-08-23 11:02:18,478 INFO: android_total=55, ios_total=4, android_error=17, ios_error=1
2017-08-23 11:02:33,504 INFO: android_total=85, ios_total=15, android_error=35, ios_error=6
2017-08-23 11:02:33,958 INFO: android_total=84, ios_total=16, android_error=41, ios_error=6
2017-08-23 11:02:34,309 INFO: android_total=61, ios_total=10, android_error=27, ios_error=2
2017-08-23 11:02:34,567 INFO: android_total=46, ios_total=5, android_error=11, ios_error=2
2017-08-23 11:02:50,468 INFO: android_total=86, ios_total=14, android_error=37, ios_error=6
2017-08-23 11:02:50,890 INFO: android_total=83, ios_total=17, android_error=42, ios_error=5
2017-08-23 11:02:51,239 INFO: android_total=27, ios_total=1, android_error=10, ios_error=0
2017-08-23 11:02:51,456 INFO: android_total=32, ios_total=5, android_error=7, ios_error=2
2017-08-23 11:03:07,011 INFO: android_total=86, ios_total=14, android_error=39, ios_error=6
2017-08-23 11:03:07,456 INFO: android_total=83, ios_total=17, android_error=40, ios_error=5
2017-08-23 11:03:07,678 INFO: android_total=25, ios_total=1, android_error=10, ios_error=0
2017-08-23 11:03:08,297 INFO: android_total=32, ios_total=5, android_error=7, ios_error=2
2017-08-23 11:03:23,129 INFO: android_total=72, ios_total=28, android_error=32, ios_error=8
2017-08-23 11:03:23,552 INFO: android_total=76, ios_total=24, android_error=45, ios_error=9
2017-08-23 11:03:23,939 INFO: android_total=71, ios_total=29, android_error=34, ios_error=8
2017-08-23 11:03:24,172 INFO: android_total=30, ios_total=9, android_error=15, ios_error=4
2017-08-23 11:03:24,446 INFO: android_total=65, ios_total=16, android_error=18, ios_error=7
2017-08-23 11:03:39,478 INFO: android_total=76, ios_total=24, android_error=33, ios_error=6
2017-08-23 11:04:05,919 INFO: android_total=60, ios_total=40, android_error=29, ios_error=9
2017-08-23 11:04:06,371 INFO: android_total=81, ios_total=19, android_error=41, ios_error=5
2017-08-23 11:04:06,947 INFO: android_total=72, ios_total=28, android_error=34, ios_error=9
2017-08-23 11:04:07,380 INFO: android_total=81, ios_total=19, android_error=39, ios_error=7
2017-08-23 11:04:07,811 INFO: android_total=78, ios_total=22, android_error=37, ios_error=4
2017-08-23 11:04:08,260 INFO: android_total=93, ios_total=7, android_error=27, ios_error=3
2017-08-23 11:04:08,603 INFO: android_total=78, ios_total=22, android_error=37, ios_error=4
2017-08-23 11:04:09,073 INFO: android_total=82, ios_total=18, android_error=42, ios_error=3
2017-08-23 11:04:09,457 INFO: android_total=81, ios_total=19, android_error=46, ios_error=0
2017-08-23 11:04:09,736 INFO: android_total=41, ios_total=19, android_error=23, ios_error=7
2017-08-23 11:04:09,935 INFO: android_total=37, ios_total=3, android_error=12, ios_error=1
2017-08-23 11:04:10,870 INFO: android_total=82, ios_total=16, android_error=40, ios_error=7
2017-08-23 11:04:11,050 INFO: android_total=18, ios_total=0, android_error=6, ios_error=0
2017-08-23 11:04:24,590 INFO: android_total=83, ios_total=17, android_error=32, ios_error=7
2017-08-23 11:04:24,808 INFO: android_total=24, ios_total=5, android_error=8, ios_error=0
2017-08-23 11:04:24,984 INFO: android_total=17, ios_total=2, android_error=4, ios_error=0
2017-08-23 11:04:38,716 INFO: android_total=70, ios_total=30, android_error=47, ios_error=14
2017-08-23 11:04:39,132 INFO: android_total=87, ios_total=13, android_error=57, ios_error=7
2017-08-23 11:04:39,509 INFO: android_total=91, ios_total=9, android_error=52, ios_error=3
2017-08-23 11:04:39,856 INFO: android_total=87, ios_total=13, android_error=56, ios_error=6
2017-08-23 11:04:40,179 INFO: android_total=88, ios_total=12, android_error=37, ios_error=0
2017-08-23 11:04:40,513 INFO: android_total=88, ios_total=12, android_error=60, ios_error=3
2017-08-23 11:04:40,893 INFO: android_total=83, ios_total=17, android_error=48, ios_error=7
2017-08-23 11:04:41,268 INFO: android_total=91, ios_total=9, android_error=66, ios_error=6
2017-08-23 11:04:41,642 INFO: android_total=92, ios_total=8, android_error=66, ios_error=2
2017-08-23 11:04:41,844 INFO: android_total=15, ios_total=1, android_error=10, ios_error=1
2017-08-23 11:04:42,115 INFO: android_total=79, ios_total=5, android_error=31, ios_error=2
2017-08-23 11:04:43,153 INFO: android_total=81, ios_total=19, android_error=51, ios_error=6
2017-08-23 11:04:43,593 INFO: android_total=85, ios_total=15, android_error=57, ios_error=3
2017-08-23 11:04:43,981 INFO: android_total=91, ios_total=9, android_error=67, ios_error=4
2017-08-23 11:04:44,403 INFO: android_total=88, ios_total=12, android_error=61, ios_error=2
2017-08-23 11:04:44,829 INFO: android_total=85, ios_total=15, android_error=36, ios_error=7
2017-08-23 11:04:45,138 INFO: android_total=88, ios_total=12, android_error=53, ios_error=1
2017-08-23 11:04:45,541 INFO: android_total=82, ios_total=18, android_error=54, ios_error=7
2017-08-23 11:04:45,948 INFO: android_total=86, ios_total=14, android_error=54, ios_error=5
2017-08-23 11:04:46,365 INFO: android_total=83, ios_total=17, android_error=54, ios_error=8
2017-08-23 11:04:46,565 INFO: android_total=15, ios_total=3, android_error=8, ios_error=2
2017-08-23 11:04:46,854 INFO: android_total=73, ios_total=9, android_error=31, ios_error=1
2017-08-23 11:04:47,812 INFO: android_total=88, ios_total=12, android_error=61, ios_error=3
2017-08-23 11:04:48,158 INFO: android_total=74, ios_total=18, android_error=47, ios_error=9
2017-08-23 11:04:48,391 INFO: android_total=42, ios_total=4, android_error=16, ios_error=1
2017-08-23 11:04:59,599 INFO: android_total=85, ios_total=15, android_error=50, ios_error=5
2017-08-23 11:04:59,813 INFO: android_total=15, ios_total=0, android_error=6, ios_error=0
2017-08-23 11:05:12,553 INFO: android_total=85, ios_total=15, android_error=50, ios_error=5
2017-08-23 11:05:12,731 INFO: android_total=15, ios_total=0, android_error=6, ios_error=0
2017-08-23 11:05:24,563 INFO: android_total=76, ios_total=24, android_error=34, ios_error=6
2017-08-23 11:05:24,935 INFO: android_total=71, ios_total=29, android_error=33, ios_error=12
2017-08-23 11:05:25,352 INFO: android_total=79, ios_total=21, android_error=35, ios_error=5
2017-08-23 11:05:25,788 INFO: android_total=82, ios_total=18, android_error=46, ios_error=7
2017-08-23 11:05:26,201 INFO: android_total=84, ios_total=16, android_error=28, ios_error=8
2017-08-23 11:05:26,526 INFO: android_total=65, ios_total=35, android_error=30, ios_error=13
2017-08-23 11:05:28,239 INFO: android_total=43, ios_total=13, android_error=20, ios_error=4
2017-08-23 11:05:28,458 INFO: android_total=28, ios_total=6, android_error=8, ios_error=1
2017-08-23 11:05:40,917 INFO: android_total=85, ios_total=15, android_error=36, ios_error=6
2017-08-23 11:05:41,367 INFO: android_total=84, ios_total=16, android_error=41, ios_error=6
2017-08-23 11:05:41,676 INFO: android_total=61, ios_total=11, android_error=27, ios_error=2
2017-08-23 11:05:41,889 INFO: android_total=45, ios_total=5, android_error=11, ios_error=2
2017-08-23 11:05:54,357 INFO: android_total=88, ios_total=12, android_error=52, ios_error=3
2017-08-23 11:05:54,661 INFO: android_total=58, ios_total=8, android_error=31, ios_error=2
2017-08-23 11:05:54,893 INFO: android_total=37, ios_total=1, android_error=17, ios_error=0
2017-08-23 12:14:41,549 INFO: android_total=68, ios_total=32, android_error=37, ios_error=9
2017-08-23 12:14:42,020 INFO: android_total=76, ios_total=24, android_error=33, ios_error=6
2017-08-23 12:14:42,577 INFO: android_total=68, ios_total=32, android_error=36, ios_error=12
2017-08-23 12:14:43,022 INFO: android_total=92, ios_total=8, android_error=27, ios_error=2
2017-08-23 12:14:43,506 INFO: android_total=79, ios_total=21, android_error=37, ios_error=4
2017-08-23 12:14:43,964 INFO: android_total=76, ios_total=24, android_error=38, ios_error=5
2017-08-23 12:14:44,479 INFO: android_total=78, ios_total=22, android_error=44, ios_error=3
2017-08-23 12:14:44,907 INFO: android_total=74, ios_total=26, android_error=42, ios_error=6
2017-08-23 12:14:45,418 INFO: android_total=93, ios_total=7, android_error=36, ios_error=3
2017-08-23 12:14:45,830 INFO: android_total=56, ios_total=16, android_error=26, ios_error=7
2017-08-23 12:14:46,223 INFO: android_total=15, ios_total=0, android_error=6, ios_error=0
2017-08-23 12:18:14,343 INFO: android_total=25, ios_total=8, android_error=7, ios_error=2
2017-08-23 12:18:14,492 INFO: android_total=4, ios_total=0, android_error=2, ios_error=0
2017-08-23 12:20:48,087 INFO: android_total=71, ios_total=29, android_error=41, ios_error=13
2017-08-23 12:20:48,280 INFO: android_total=11, ios_total=6, android_error=9, ios_error=2
2017-08-23 12:20:48,484 INFO: android_total=7, ios_total=1, android_error=2, ios_error=1
2017-08-23 12:32:44,619 INFO: android_total=68, ios_total=32, android_error=33, ios_error=13
2017-08-23 12:32:44,938 INFO: android_total=46, ios_total=18, android_error=28, ios_error=6
2017-08-23 12:32:45,149 INFO: android_total=20, ios_total=4, android_error=2, ios_error=2
2017-08-23 12:32:59,371 INFO: android_total=87, ios_total=13, android_error=42, ios_error=6
2017-08-23 12:32:59,867 INFO: android_total=83, ios_total=17, android_error=44, ios_error=6
2017-08-23 12:33:00,101 INFO: android_total=22, ios_total=2, android_error=8, ios_error=0
